gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
897146053;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9399?seid=1862324;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;5 mi E Savoonga, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.694075;-170.316003;2400.0;;;;;;1956-12-11T00:00:00;11;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9399;18524;;1956-12-11T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.909Z;;GEODETIC_DATUM_ASSUMED_WGS84
897146018;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9397?seid=1862322;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Savoonga, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.681996;-170.482323;8000.0;;;;;;1956-12-12T00:00:00;12;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9397;18522;;1956-12-12T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.895Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145967;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9483?seid=1862408;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Savoonga, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.681996;-170.482323;8000.0;;;;;;1956-12-05T00:00:00;5;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9483;18545;;1956-12-05T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:08.911Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145953;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9260?seid=1862182;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9260;18372;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:08.882Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145910;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9259?seid=1862181;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9259;18371;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.954Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145903;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9347?seid=1862272;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Savoonga, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.681996;-170.482323;8000.0;;;;;;1956-12-14T00:00:00;14;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9347;18512;;1956-12-14T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.818Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145888;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9258?seid=1862180;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9258;18370;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.939Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145881;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9346?seid=1862271;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;5 mi E Savoonga, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.694075;-170.316003;2400.0;;;;;;1956-12-11T00:00:00;11;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9346;18511;;1956-12-11T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.904Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145867;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9257?seid=1862179;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9257;18369;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.863Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145855;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:96?seid=1782931;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.779601;-171.740277;100000.0;;;;;;1951-02-11T00:00:00;11;2;1951;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:96;9508;;1951-02-11T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.909Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145853;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:92?seid=1360283;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Savoonga, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.694167;-170.478889;3036.0;;;;;;1951-03-14T00:00:00;14;3;1951;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:92;9504;;1951-03-14T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.896Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145847;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9256?seid=1862178;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9256;18368;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.887Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145829;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9255?seid=1862177;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9255;18367;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.881Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145821;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9343?seid=1862268;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;6 mi S of Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.693101;-171.741111;2400.0;;;;;;1956-12-24T00:00:00;24;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9343;18508;;1956-12-24T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.904Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145805;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9254?seid=1862176;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9254;18366;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.850Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145787;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9298?seid=1862220;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;3.5 mi SE of Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.74397;-171.660243;2200.0;;;;;;1956-12-01T00:00:00;1;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9298;18499;;1956-12-31T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.870Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145780;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9341?seid=1862266;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.77972;-171.74111;5154.0;;;;;;1956-12-01T00:00:00;1;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9341;18393;;1956-12-31T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.868Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145766;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9297?seid=1862219;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Sevuokuk Mountain, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.775;-171.693056;1807.0;;;;;;1956-12-29T00:00:00;29;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9297;18498;;1956-12-29T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.896Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145765;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9340?seid=1862265;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Sevuokuk Mountain, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.775;-171.693056;1807.0;;;;;;1956-12-19T00:00:00;19;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9340;18392;;1956-12-19T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:08.885Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145725;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9339?seid=1862264;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.77972;-171.74111;5154.0;;;;;;1956-12-01T00:00:00;1;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9339;18391;;1956-12-31T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:08.867Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145703;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9472?seid=1862397;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;6 mi S of Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.693101;-171.741111;2400.0;;;;;;1956-12-13T00:00:00;13;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9472;18317;;1956-12-13T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:08.913Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145698;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9338?seid=1862263;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9338;18390;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.855Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145689;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9293?seid=1862215;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.77972;-171.74111;5154.0;;;;;;1956-12-01T00:00:00;1;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9293;18494;;1956-12-31T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:08.872Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145669;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9337?seid=1862262;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9337;18389;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.812Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145663;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9470?seid=1862395;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;15 mi SE of Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.626184;-171.394533;3500.0;;;;;;1957-01-18T00:00:00;18;1;1957;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9470;18315;;1957-01-18T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.962Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145662;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9559?seid=1862484;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Savoonga, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.681996;-170.482323;8000.0;;;;;;1956-12-23T00:00:00;23;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9559;18563;;1956-12-23T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:08.899Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145637;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9291?seid=1862213;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9291;18379;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.838Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145617;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9202?seid=1862124;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9202;18358;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.874Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145610;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9557?seid=1862482;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Hooper Bay, Hooper Bay Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;61.520038;-166.139352;100000.0;;;;;;1957-02-19T00:00:00;19;2;1957;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9557;18451;;1957-02-19T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.913Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145604;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9469?seid=1862394;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.77972;-171.74111;5154.0;;;;;;1956-12-13T00:00:00;13;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9469;18314;;1956-12-13T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.948Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145602;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9290?seid=1862212;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9290;18378;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.932Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145601;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9424?seid=1862349;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Savoonga, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.681996;-170.482323;8000.0;;;;;;1956-12-20T00:00:00;20;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9424;18529;;1956-12-20T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.927Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145594;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9201?seid=1862123;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9201;18357;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.913Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145583;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9468?seid=1862393;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Gambell, Saint Lawrence Island;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;63.77972;-171.74111;5154.0;;;;;;1956-12-01T00:00:00;1;12;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9468;18313;;1956-12-31T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.867Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145570;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9200?seid=1862122;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9200;18356;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.984Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145547;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9289?seid=1862211;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9289;18377;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.908Z;;GEODETIC_DATUM_ASSUMED_WGS84
897145522;b211f32f-326b-43d3-8012-2fbce0cc6dcc;http://arctos.database.museum/guid/MSB:Host:9288?seid=1862210;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Alopex lagopus (Linnaeus, 1758);Alopex lagopus;;US;Barrow, Barrow Quad;Alaska;PRESENT;;939ed180-aa7b-11db-8edf-b8a03c50a862;71.290556;-156.788611;100000.0;;;;;;1956-11-01T00:00:00;1;11;1956;2434532;5219303;PRESERVED_SPECIMEN;MSB;Host;MSB:Host:9288;18376;;1956-11-30T00:00:00;CC0_1_0;;Collector(s): Robert L. Rausch;;;2023-09-07T10:00:09.858Z;;GEODETIC_DATUM_ASSUMED_WGS84
